NC-2015-617620,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,46,46.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,11791,,N,C3
NC-2015-617621,NC,2015-12-24,,Chatham,Chatham County,37037,,NC State Highway Patrol,M,42,42.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11904,,N,D7
NC-2015-617622,NC,2015-12-24,,Wayne,Wayne County,37191,,NC State Highway Patrol,M,42,42.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21362,,N,C2
NC-2015-617623,NC,2015-12-24,,Martin,Martin County,37117,,NC State Highway Patrol,M,54,54.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21563,,N,A5
NC-2015-617624,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,24,24.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21563,,N,A5
NC-2015-617625,NC,2015-12-24,,Craven,Craven County,37049,,NC State Highway Patrol,M,50,50.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21327,,N,A6
NC-2015-617626,NC,2015-12-24,,Mecklenburg,Mecklenburg County,37119,,NC State Highway Patrol,F,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21646,,N,H5
NC-2015-617627,NC,2015-12-24,,Mecklenburg,Mecklenburg County,37119,,NC State Highway Patrol,F,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21646,,N,H5
NC-2015-617628,NC,2015-12-24,,Catawba,Catawba County,37035,,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10717,,N,F5
NC-2015-617629,NC,2015-12-24,,Catawba,Catawba County,37035,,NC State Highway Patrol,M,22,22.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,10717,,N,F5
NC-2015-617630,NC,2015-12-24,,Catawba,Catawba County,37035,,NC State Highway Patrol,M,37,37.0,U H,Hispanic,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,10717,,H,F5
NC-2015-617631,NC,2015-12-24,,Catawba,Catawba County,37035,,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10717,,N,F5
NC-2015-617632,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,65,65.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11791,,N,C3
NC-2015-617633,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,33,33.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,11498,,N,C3
NC-2015-617634,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,F,53,53.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11498,,N,C3
NC-2015-617635,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,F,45,45.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11498,,N,C3
NC-2015-617636,NC,2015-12-24,,Craven,Craven County,37049,,NC State Highway Patrol,M,42,42.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,21327,,N,A6
NC-2015-617637,NC,2015-12-24,,Johnston,Johnston County,37101,,NC State Highway Patrol,M,58,58.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21362,,N,C6
NC-2015-617638,NC,2015-12-24,,Craven,Craven County,37049,,NC State Highway Patrol,M,40,40.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21327,,N,A6
NC-2015-617639,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,26,26.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21563,,N,A5
NC-2015-617640,NC,2015-12-24,,Durham,Durham County,37063,,NC State Highway Patrol,M,19,19.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10545,,N,C7
NC-2015-617641,NC,2015-12-24,,Durham,Durham County,37063,,NC State Highway Patrol,F,38,38.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,10545,,N,C7
NC-2015-617642,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,59,59.0,B N,Black,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21228,,N,C3
NC-2015-617643,NC,2015-12-24,,Guilford,Guilford County,37081,,NC State Highway Patrol,F,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10237,,N,D2
NC-2015-617644,NC,2015-12-24,,Davidson,Davidson County,37057,,NC State Highway Patrol,M,34,34.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,21643,,N,E1
NC-2015-617645,NC,2015-12-24,,Davidson,Davidson County,37057,,NC State Highway Patrol,F,54,54.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21643,,N,E1
NC-2015-617646,NC,2015-12-24,,Craven,Craven County,37049,,NC State Highway Patrol,M,60,60.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21327,,N,A6
NC-2015-617647,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,32,32.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21634,,N,A5
NC-2015-617648,NC,2015-12-24,,Sampson,Sampson County,37163,,NC State Highway Patrol,F,54,54.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,21789,,N,B2
NC-2015-617649,NC,2015-12-24,,Brunswick,Brunswick County,37019,,NC State Highway Patrol,F,53,53.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21599,,N,B6
NC-2015-617650,NC,2015-12-24,,Pender,Pender County,37141,,NC State Highway Patrol,M,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11664,,N,B4
NC-2015-617651,NC,2015-12-24,,Burke,Burke County,37023,,NC State Highway Patrol,M,34,34.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21484,,N,F1
NC-2015-617652,NC,2015-12-24,,Tyrell,Tyrrell County,37177,,NC State Highway Patrol,M,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21630,,N,A4
NC-2015-617653,NC,2015-12-24,,Brunswick,Brunswick County,37019,,NC State Highway Patrol,M,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21599,,N,B6
NC-2015-617654,NC,2015-12-24,,Edgecombe,Edgecombe County,37065,,NC State Highway Patrol,M,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11642,,N,C1
NC-2015-617655,NC,2015-12-24,,Pender,Pender County,37141,,NC State Highway Patrol,M,35,35.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11564,,N,B4
NC-2015-617656,NC,2015-12-24,,Craven,Craven County,37049,,NC State Highway Patrol,M,24,24.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21327,,N,A6
NC-2015-617657,NC,2015-12-24,,Brunswick,Brunswick County,37019,,NC State Highway Patrol,F,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21599,,N,B6
NC-2015-617658,NC,2015-12-24,,Edgecombe,Edgecombe County,37065,,NC State Highway Patrol,M,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11642,,N,C1
NC-2015-617659,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,52,52.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,11468,,N,C3
NC-2015-617660,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,F,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11498,,N,C3
NC-2015-617661,NC,2015-12-24,,Lenoir,Lenoir County,37107,,NC State Highway Patrol,M,64,64.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,11932,,N,A7
NC-2015-617662,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,F,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10018,,N,A8
NC-2015-617663,NC,2015-12-24,,Davie,Davie County,37059,,NC State Highway Patrol,M,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,12032,,N,E7
NC-2015-617664,NC,2015-12-24,,Lenoir,Lenoir County,37107,,NC State Highway Patrol,F,60,60.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,11932,,N,A7
NC-2015-617665,NC,2015-12-24,,Guilford,Guilford County,37081,,NC State Highway Patrol,M,46,46.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,11395,,N,D2
NC-2015-617666,NC,2015-12-24,,Forsyth,Forsyth County,37067,,NC State Highway Patrol,F,24,24.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,11847,,N,E4
NC-2015-617667,NC,2015-12-24,,Montgomery,Montgomery County,37123,,NC State Highway Patrol,M,45,45.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11322,,N,E2
NC-2015-617668,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,F,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10018,,N,A8
NC-2015-617669,NC,2015-12-24,,Caldwell,Caldwell County,37027,,NC State Highway Patrol,M,45,45.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,12043,,N,F3
NC-2015-617670,NC,2015-12-24,,Iredell,Iredell County,37097,,NC State Highway Patrol,F,55,55.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,11963,,N,F4
NC-2015-617671,NC,2015-12-24,,Iredell,Iredell County,37097,,NC State Highway Patrol,M,27,27.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,11963,,N,F4
NC-2015-617672,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,44,44.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,11735,,N,B8
NC-2015-617673,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,F,21,21.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Arrest,TRUE,,11735,,N,B8
NC-2015-617674,NC,2015-12-24,,Davidson,Davidson County,37057,,NC State Highway Patrol,F,41,41.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11814,,N,E1
NC-2015-617675,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,35,35.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10018,,N,A8
NC-2015-617676,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,F,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,10018,,N,A8
NC-2015-617677,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,F,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21589,,N,C3
NC-2015-617678,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,33,33.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,11939,,N,B8
NC-2015-617679,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,32,32.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Verbal Warning,FALSE,,11735,,N,B8
NC-2015-617680,NC,2015-12-24,,Rowan,Rowan County,37159,,NC State Highway Patrol,F,34,34.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11841,,N,E3
NC-2015-617681,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,F,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11994,,N,B8
NC-2015-617682,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11994,,N,B8
NC-2015-617683,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,55,55.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,11735,,N,B8
NC-2015-617684,NC,2015-12-24,,Northampton,Northampton County,37131,,NC State Highway Patrol,F,52,52.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,11703,,N,C8
NC-2015-617685,NC,2015-12-24,,Randolph,Randolph County,37151,,NC State Highway Patrol,F,52,52.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,11070,,N,D6
NC-2015-617686,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21537,,N,C3
NC-2015-617687,NC,2015-12-24,,Wake,Wake County,37183,,NC State Highway Patrol,M,32,32.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21537,,N,C3
NC-2015-617688,NC,2015-12-24,,Cherokee,Cherokee County,37039,,NC State Highway Patrol,M,49,49.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11175,,H,G6
NC-2015-617689,NC,2015-12-24,,Iredell,Iredell County,37097,,NC State Highway Patrol,M,23,23.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,12011,,N,F4
NC-2015-617690,NC,2015-12-24,,Iredell,Iredell County,37097,,NC State Highway Patrol,M,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,12011,,N,F4
NC-2015-617691,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,16,16.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21642,,N,A5
NC-2015-617692,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,F,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21642,,N,A5
NC-2015-617693,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21642,,N,A5
NC-2015-617694,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21642,,N,A5
NC-2015-617695,NC,2015-12-24,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21642,,N,A5
NC-2015-617696,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21450,,N,A8
NC-2015-617697,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,49,49.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21450,,N,A8
NC-2015-617698,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21450,,N,A8
NC-2015-617699,NC,2015-12-24,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,34,34.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21450,,N,A8
NC-2015-617700,NC,2015-12-24,,Rowan,Rowan County,37159,,NC State Highway Patrol,M,54,54.0,B N,Black,Speed Limit Violation,Speeding,TRUE,Probable Cause,Probable Cause,TRUE,Arrest,TRUE,"Erratic Suspicious Behaviour,Observation Suspected Contraband",11906,TRUE,N,E3
NC-2015-617701,NC,2015-12-24,,Rowan,Rowan County,37159,,NC State Highway Patrol,M,50,50.0,B N,Black,Safe Movement Violation,Safe movement,TRUE,Search Warrant,Warrant,FALSE,Arrest,TRUE,Other Official Info,21777,,N,E3
NC-2015-617702,NC,2015-12-24,,Guilford,Guilford County,37081,,NC State Highway Patrol,M,48,48.0,W N,White,Speed Limit Violation,Speeding,TRUE,Protective Frisk,Protective Frisk,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,21844,,N,D2
NC-2015-617703,NC,2015-12-24,,Pender,Pender County,37141,,NC State Highway Patrol,M,51,51.0,W N,White,Speed Limit Violation,Speeding,TRUE,Probable Cause,Probable Cause,FALSE,Arrest,TRUE,Other Official Info,10749,,N,B4
NC-2015-617704,NC,2015-12-24,,Johnston,Johnston County,37101,,NC State Highway Patrol,M,52,52.0,I N,Other,Speed Limit Violation,Speeding,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,12050,,N,C6
NC-2015-617705,NC,2015-12-24,,Durham,Durham County,37063,,NC State Highway Patrol,M,46,46.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Other Official Info,21236,,N,C7
NC-2015-617706,NC,2015-12-24,,Durham,Durham County,37063,,NC State Highway Patrol,M,19,19.0,B N,Black,Speed Limit Violation,Speeding,TRUE,Probable Cause,Probable Cause,FALSE,Citation,FALSE,Observation Suspected Contraband,10545,,N,C7
NC-2015-617707,NC,2015-12-24,,Guilford,Guilford County,37081,,NC State Highway Patrol,M,21,21.0,W N,White,Investigation,Other,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,12024,,N,D2
NC-2015-617708,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,35,35.0,I N,Other,Impaired Driving,DUI,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Other Official Info,11994,,N,B8
NC-2015-617709,NC,2015-12-24,,Cumberland,Cumberland County,37051,,NC State Highway Patrol,M,26,26.0,B N,Black,Safe Movement Violation,Safe movement,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Observation Suspected Contraband,11939,,N,B8
NC-2015-617710,NC,2015-12-24,,Bladen,Bladen County,37017,,NC State Highway Patrol,M,23,23.0,W N,White,Other Motor Vehicle Violation,Other,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Other Official Info,11739,,N,B5
NC-2015-617711,NC,2015-12-25,,Bladen,Bladen County,37017,,NC State Highway Patrol,F,40,40.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,21218,,N,B5
NC-2015-617712,NC,2015-12-25,,Davidson,Davidson County,37057,,NC State Highway Patrol,F,62,62.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11814,,N,E1
NC-2015-617713,NC,2015-12-25,,Davidson,Davidson County,37057,,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11814,,N,E1
NC-2015-617714,NC,2015-12-25,,Davidson,Davidson County,37057,,NC State Highway Patrol,M,56,56.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11814,,N,E1
NC-2015-617715,NC,2015-12-25,,Catawba,Catawba County,37035,,NC State Highway Patrol,F,41,41.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,21808,,N,F5
NC-2015-617716,NC,2015-12-25,,Catawba,Catawba County,37035,,NC State Highway Patrol,M,41,41.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21808,,H,F5
NC-2015-617717,NC,2015-12-25,,Rowan,Rowan County,37159,,NC State Highway Patrol,F,35,35.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,11841,,N,E3
NC-2015-617718,NC,2015-12-25,,Halifax,Halifax County,37083,,NC State Highway Patrol,F,63,63.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,N,C8
NC-2015-617719,NC,2015-12-25,,Halifax,Halifax County,37083,,NC State Highway Patrol,F,28,28.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,N,C8
NC-2015-617720,NC,2015-12-25,,Halifax,Halifax County,37083,,NC State Highway Patrol,M,20,20.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,H,C8
NC-2015-617721,NC,2015-12-25,,Halifax,Halifax County,37083,,NC State Highway Patrol,M,57,57.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,N,C8
NC-2015-617722,NC,2015-12-25,,New Hanover,New Hanover County,37129,,NC State Highway Patrol,F,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,N,B6
NC-2015-617723,NC,2015-12-25,,Northampton,Northampton County,37131,,NC State Highway Patrol,M,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11203,,N,C8
NC-2015-617724,NC,2015-12-25,,Wake,Wake County,37183,,NC State Highway Patrol,F,54,54.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Verbal Warning,FALSE,,21569,,N,C3
NC-2015-617725,NC,2015-12-25,,Wake,Wake County,37183,,NC State Highway Patrol,F,21,21.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,21569,,N,C3
NC-2015-617726,NC,2015-12-25,,Wake,Wake County,37183,,NC State Highway Patrol,M,32,32.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21569,,N,C3
NC-2015-617727,NC,2015-12-25,,Pitt,Pitt County,37147,,NC State Highway Patrol,F,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,21642,,N,A5
NC-2015-617728,NC,2015-12-25,,Pitt,Pitt County,37147,,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,21642,,N,A5
NC-2015-617729,NC,2015-12-25,,Cleveland,Cleveland County,37045,,NC State Highway Patrol,F,32,32.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,21749,,N,H4
NC-2015-617730,NC,2015-12-25,,Cleveland,Cleveland County,37045,,NC State Highway Patrol,F,32,32.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,21749,,N,H4
NC-2015-617731,NC,2015-12-25,,Cleveland,Cleveland County,37045,,NC State Highway Patrol,F,37,37.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,21749,,N,H4
NC-2015-617732,NC,2015-12-25,,Pitt,Pitt County,37147,,NC State Highway Patrol,F,45,45.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,10547,,N,A5
NC-2015-617733,NC,2015-12-25,,Pitt,Pitt County,37147,,NC State Highway Patrol,F,45,45.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,10547,,N,A5
NC-2015-617734,NC,2015-12-25,,Halifax,Halifax County,37083,,NC State Highway Patrol,M,25,25.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,21583,,N,C8
NC-2015-617735,NC,2015-12-25,,Union,Union County,37179,,NC State Highway Patrol,F,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,10176,,N,H3
NC-2015-617736,NC,2015-12-25,,Martin,Martin County,37117,,NC State Highway Patrol,M,23,23.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11869,,N,A5
NC-2015-617737,NC,2015-12-25,,Martin,Martin County,37117,,NC State Highway Patrol,M,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11869,,N,A5
NC-2015-617738,NC,2015-12-25,,Nash,Nash County,37127,,NC State Highway Patrol,M,45,45.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,11674,,N,C1
NC-2015-617739,NC,2015-12-25,,Wilson,Wilson County,37195,,NC State Highway Patrol,M,31,31.0,U H,Hispanic,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,11674,,H,C5
NC-2015-617740,NC,2015-12-25,,Davie,Davie County,37059,,NC State Highway Patrol,F,19,19.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,21691,,N,E7
NC-2015-617741,NC,2015-12-25,,Davie,Davie County,37059,,NC State Highway Patrol,M,17,17.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,21691,,N,E7
NC-2015-617742,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,28,28.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11692,,H,A8
NC-2015-617743,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,F,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11692,,N,A8
NC-2015-617744,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11692,,N,A8
NC-2015-617745,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,11692,,N,A8
NC-2015-617746,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,26,26.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,11692,,N,A8
NC-2015-617747,NC,2015-12-25,,Carteret,Carteret County,37031,,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,11692,,N,A8
NC-2015-617748,NC,2015-12-25,,Lee,Lee County,37105,,NC State Highway Patrol,F,26,26.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,11646,,N,D1
